Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,215,58,104,25,1,10
4,230,68,123,37,4,0
5,238,60,133,39,0,15
6,228,88,124,44,4,5
7,228,76,168,33,2,15
8,202,82,141,36,3,20
9,228,83,154,38,2,10
10,226,96,159,42,4,15
11,224,82,136,47,5,10
12,241,82,124,49,6,20
13,253,87,143,53,5,25
14,261,96,168,48,2,30
15,238,112,130,39,8,10
16,261,87,160,48,4,35
17,231,101,147,44,5,25
18,237,88,169,45,5,25
19,242,94,133,36,9,40
20,282,121,159,45,9,35
21,261,129,155,31,7,40
22,231,112,165,51,10,35
23,283,132,157,44,7,50
24,268,112,170,47,13,35
25,270,134,170,42,11,50
26,236,142,146,48,7,45
27,219,115,145,58,13,50
