Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,194,77,132,39,0,0
4,226,87,139,46,2,5
5,246,65,159,39,0,10
6,235,88,121,38,1,5
7,234,93,133,38,5,5
8,253,84,140,54,3,20
9,219,75,151,44,0,20
10,239,90,147,49,3,5
11,278,99,160,42,5,5
12,268,88,142,32,7,25
13,282,103,141,47,6,30
14,257,104,130,42,9,25
15,241,104,136,43,5,15
16,275,111,146,41,4,40
17,269,102,162,43,5,20
18,264,114,162,49,9,25
19,266,126,172,52,6,20
20,247,113,173,53,12,35
21,243,127,168,47,7,60
22,286,115,163,51,10,45
23,251,129,157,38,11,40
24,266,126,155,45,11,50
25,253,141,162,43,9,55
26,245,150,181,45,10,55
27,251,150,191,47,9,65
