Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,193,75,121,51,3,10
4,203,72,137,36,1,10
5,236,70,146,38,1,20
6,234,81,141,55,2,10
7,196,72,127,40,1,0
8,242,72,126,52,5,0
9,271,74,142,38,3,15
10,243,77,152,45,1,30
11,293,89,131,36,6,10
12,252,94,167,42,3,5
13,278,90,134,44,9,30
14,243,95,168,42,2,30
15,271,96,156,46,6,15
16,242,94,155,58,4,30
17,254,111,165,46,6,15
18,244,114,156,41,6,20
19,230,116,159,43,3,15
20,240,106,157,55,10,40
21,272,138,168,48,9,50
22,274,137,177,46,4,25
23,262,130,168,51,9,50
24,273,127,166,45,7,30
25,296,135,188,52,18,30
26,247,147,142,53,10,65
27,246,132,183,55,5,45
