Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,203,61,155,52,1,10
4,231,68,129,46,1,0
5,217,61,135,44,0,10
6,239,81,135,47,5,0
7,227,79,128,33,2,10
8,240,71,126,41,4,20
9,266,77,148,46,2,15
10,216,94,170,38,2,20
11,241,76,143,44,9,5
12,255,106,162,40,1,25
13,262,95,153,36,4,10
14,250,97,164,39,5,30
15,257,105,178,40,3,20
16,250,103,173,49,7,25
17,286,126,136,44,4,25
18,239,120,147,36,6,25
19,237,109,157,51,6,10
20,247,118,164,44,4,25
21,268,119,152,32,7,20
22,269,137,166,36,7,35
23,268,114,178,49,8,25
24,248,112,159,34,8,55
25,270,136,150,55,8,30
26,224,164,169,39,12,45
27,249,159,138,42,10,55
