Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,198,80,144,30,1,15
4,197,62,149,44,1,5
5,231,85,133,43,6,10
6,237,75,156,56,2,20
7,221,88,140,44,3,15
8,252,81,134,63,3,10
9,267,80,135,39,1,5
10,239,79,126,33,1,25
11,247,87,139,57,2,10
12,217,102,142,42,5,0
13,258,103,144,36,8,15
14,239,89,144,49,10,35
15,227,110,163,45,7,60
16,289,96,157,46,4,20
17,265,112,154,52,3,5
18,257,113,155,38,4,35
19,248,127,162,50,5,25
20,256,126,151,49,7,20
21,265,148,149,37,8,30
22,247,117,160,48,9,40
23,273,136,146,43,9,30
24,237,123,153,37,5,30
25,246,136,157,50,8,45
26,255,131,182,44,13,15
27,227,123,168,49,11,60
