Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,204,72,158,39,2,0
4,219,67,125,33,0,20
5,220,83,111,46,1,0
6,270,64,125,38,5,0
7,239,71,138,31,3,20
8,244,70,138,47,1,10
9,231,68,129,37,3,20
10,232,83,136,49,5,20
11,228,91,156,47,4,10
12,204,72,130,42,2,20
13,225,91,142,41,3,25
14,259,83,132,63,1,25
15,268,117,160,43,3,0
16,233,97,131,30,4,5
17,224,113,140,38,1,10
18,241,113,138,46,4,5
19,218,106,163,43,7,15
20,226,118,149,40,3,35
21,243,128,168,58,4,15
22,219,119,141,39,5,30
23,229,119,164,65,5,15
24,228,136,180,51,4,35
25,255,119,157,53,4,35
26,221,135,167,53,16,10
27,269,151,141,49,10,30
