Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,213,67,144,46,0,35
4,209,59,116,43,1,5
5,230,62,119,55,3,5
6,217,69,141,45,1,10
7,224,75,146,48,7,5
8,226,69,144,31,4,35
9,207,83,140,46,1,20
10,253,80,154,51,4,10
11,240,87,156,42,3,20
12,234,74,134,48,4,10
13,240,99,148,33,1,10
14,243,95,148,33,5,10
15,228,98,138,41,2,20
16,239,113,158,40,5,20
17,208,101,157,38,1,20
18,250,133,142,32,7,10
19,233,109,132,52,11,25
20,245,118,140,49,5,45
21,235,112,147,44,4,40
22,229,132,141,39,5,20
23,230,123,150,54,8,35
24,227,140,150,53,4,25
25,250,128,159,51,3,20
26,233,141,164,41,4,10
27,266,145,157,45,9,25
