Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,189,66,121,25,2,5
4,188,64,122,36,5,25
5,223,63,131,33,3,30
6,222,59,159,40,0,20
7,214,77,146,34,1,10
8,242,70,137,43,2,5
9,204,81,141,47,2,15
10,233,90,143,38,2,15
11,234,86,143,40,2,5
12,228,95,144,38,2,10
13,252,96,142,47,7,20
14,226,86,125,37,3,5
15,234,98,140,42,3,15
16,249,110,127,39,0,30
17,236,95,160,42,4,15
18,238,104,163,33,2,20
19,237,119,165,55,2,5
20,255,105,160,40,5,15
21,257,111,155,44,3,25
22,216,110,125,44,6,5
23,239,149,140,49,8,25
24,249,149,168,57,7,30
25,235,133,148,37,2,40
26,266,134,131,61,8,25
27,257,147,149,43,6,30
