Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,233,58,126,40,0,10
4,227,63,137,38,1,5
5,220,72,145,30,5,10
6,237,53,113,42,3,15
7,221,73,132,41,4,20
8,218,61,144,28,1,10
9,233,99,162,31,4,5
10,236,79,140,40,3,20
11,254,107,149,42,1,20
12,269,87,148,37,5,10
13,227,78,144,30,2,15
14,238,96,146,45,5,10
15,247,103,155,43,2,20
16,214,123,150,50,3,25
17,243,106,140,48,7,15
18,230,122,140,53,6,35
19,224,116,131,40,1,25
20,236,131,160,54,4,15
21,217,105,152,50,8,0
22,271,103,148,51,5,45
23,250,130,159,41,5,15
24,244,134,163,44,9,20
25,255,148,182,63,8,45
26,256,129,145,41,9,50
27,216,144,159,45,5,30
