Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,238,61,122,44,2,10
4,223,66,143,42,2,15
5,212,63,117,45,0,15
6,249,75,139,38,0,5
7,261,65,165,47,8,0
8,247,72,152,35,1,20
9,238,71,150,45,3,20
10,246,101,149,32,4,15
11,272,78,143,41,1,15
12,232,81,146,51,4,10
13,238,96,150,47,2,20
14,238,107,133,46,4,15
15,222,102,167,52,5,20
16,257,94,173,43,7,15
17,266,126,146,48,4,10
18,271,128,150,39,5,30
19,268,108,156,47,3,30
20,243,122,171,53,6,25
21,260,130,150,50,8,15
22,246,108,153,46,8,25
23,244,136,174,59,11,40
24,267,123,181,45,7,60
25,284,151,147,56,10,30
26,268,151,174,55,9,35
27,246,132,181,44,17,30
