Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,241,60,102,41,1,15
4,207,79,152,43,0,5
5,209,69,135,39,1,0
6,205,74,124,35,2,5
7,231,66,138,33,1,10
8,263,79,140,45,2,10
9,245,73,119,45,3,15
10,214,87,134,31,7,0
11,239,65,165,34,2,15
12,252,77,133,33,6,20
13,236,97,142,39,3,40
14,239,93,127,35,4,20
15,234,107,154,34,6,30
16,242,119,137,38,6,20
17,261,107,127,42,5,20
18,269,106,147,40,8,25
19,265,110,121,40,8,35
20,246,124,146,35,9,35
21,275,124,159,40,3,35
22,275,117,156,39,6,20
23,284,113,146,38,10,25
24,238,158,164,39,8,50
25,268,129,164,44,11,40
26,258,143,138,47,7,40
27,266,129,174,41,9,30
