Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,216,54,145,35,1,30
4,204,67,128,30,2,5
5,235,68,132,37,1,25
6,199,56,120,51,4,5
7,196,71,137,36,3,15
8,222,73,110,39,4,20
9,228,69,136,33,2,10
10,226,73,136,37,2,20
11,219,86,127,30,0,5
12,208,81,131,40,4,10
13,238,85,142,28,2,20
14,246,78,131,32,7,5
15,230,87,142,40,3,15
16,226,107,118,38,9,15
17,232,90,123,28,5,35
18,245,102,135,30,4,20
19,270,105,146,37,3,35
20,225,114,142,43,4,5
21,231,103,143,36,5,25
22,246,115,149,41,7,25
23,243,143,120,34,4,40
24,252,107,125,35,7,10
25,211,122,163,37,8,60
26,235,140,148,50,5,25
27,236,139,143,34,8,50
