Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,217,81,135,36,1,15
4,210,53,164,38,3,0
5,206,69,142,35,3,5
6,209,85,135,44,3,20
7,227,71,145,40,1,5
8,207,75,143,45,2,10
9,245,77,140,43,5,30
10,249,80,143,43,4,10
11,227,77,154,39,1,25
12,214,100,127,43,3,10
13,223,96,120,42,4,20
14,235,97,136,47,2,10
15,236,96,152,38,4,20
16,244,107,141,48,7,25
17,251,104,128,49,6,30
18,256,115,150,38,8,15
19,246,107,145,41,5,35
20,213,117,171,55,4,25
21,249,139,142,42,2,10
22,262,116,156,35,6,40
23,235,134,159,46,12,15
24,218,144,161,62,7,45
25,269,134,151,42,10,30
26,217,149,154,58,3,50
27,204,130,149,48,7,30
