Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,253,59,155,44,2,15
4,237,79,127,38,1,10
5,219,78,140,42,3,10
6,223,78,143,43,4,15
7,231,76,137,45,3,20
8,212,92,162,47,2,5
9,232,81,157,40,5,20
10,241,95,137,36,3,20
11,225,89,138,41,2,15
12,265,95,148,30,9,15
13,248,89,150,50,5,45
14,264,89,143,45,5,25
15,235,94,163,46,8,20
16,256,111,161,48,0,50
17,248,90,160,54,5,10
18,280,101,148,52,9,15
19,274,114,179,47,4,20
20,233,121,156,57,2,35
21,282,122,161,45,7,25
22,253,119,157,48,8,25
23,282,123,166,49,9,35
24,252,131,157,49,8,45
25,258,151,169,41,7,25
26,235,137,158,40,15,55
27,262,154,170,64,16,45
