Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,195,78,145,42,3,5
4,223,61,148,39,1,25
5,258,76,135,43,6,10
6,222,65,136,43,2,20
7,219,63,131,46,1,15
8,255,74,148,34,4,15
9,243,82,140,41,6,20
10,259,79,146,38,7,15
11,252,67,159,55,5,30
12,279,105,138,46,8,20
13,252,102,164,44,8,25
14,244,92,154,44,7,25
15,252,107,152,41,8,55
16,261,97,175,53,7,30
17,275,109,167,42,12,70
18,270,117,176,44,10,45
19,259,120,149,36,7,20
20,265,113,166,35,6,40
21,258,148,153,57,9,50
22,274,123,163,50,10,50
23,262,135,158,40,9,40
24,255,123,173,48,7,35
25,265,159,159,34,9,30
26,259,144,172,55,15,40
27,259,151,156,59,15,50
