Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,203,71,165,40,3,15
4,185,74,136,36,0,25
5,224,60,131,41,4,10
6,233,72,138,42,0,10
7,229,61,148,41,1,0
8,218,70,137,51,0,0
9,250,81,162,46,2,10
10,263,81,147,42,7,10
11,232,68,136,53,4,25
12,255,85,143,36,4,20
13,263,96,146,40,3,10
14,253,101,155,45,3,40
15,243,99,145,40,3,10
16,269,94,127,41,5,20
17,280,107,155,51,10,15
18,265,116,157,39,8,25
19,285,136,170,50,3,45
20,261,110,154,38,6,30
21,218,143,167,36,8,30
22,271,122,148,50,8,35
23,248,133,146,49,7,25
24,271,164,159,49,11,55
25,274,130,174,63,6,55
26,257,147,196,56,6,25
27,295,146,153,62,11,45
