Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,213,81,127,33,2,15
4,185,73,123,46,0,20
5,201,72,149,36,1,10
6,228,68,145,47,1,10
7,206,70,146,41,2,5
8,232,62,130,35,1,0
9,239,87,136,41,2,15
10,237,71,154,50,2,10
11,245,86,129,40,3,0
12,216,74,138,35,2,10
13,241,112,151,42,1,15
14,246,107,141,36,3,10
15,250,76,131,49,5,5
16,243,95,149,55,4,20
17,222,124,153,47,4,25
18,219,111,145,36,3,15
19,202,106,153,50,4,25
20,238,112,145,53,8,20
21,245,118,152,56,3,35
22,238,111,144,43,5,20
23,279,133,163,60,6,10
24,238,147,178,50,2,20
25,243,150,174,49,11,20
26,240,176,160,67,13,45
27,213,123,167,42,10,55
