Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,202,69,139,36,1,20
4,212,49,140,44,2,5
5,211,55,138,37,2,5
6,220,75,144,48,5,20
7,213,76,134,42,4,20
8,229,83,129,34,1,15
9,254,81,144,50,3,5
10,240,90,141,29,5,5
11,271,74,138,43,5,25
12,248,98,145,47,4,35
13,244,89,146,43,6,15
14,246,100,165,45,5,35
15,253,83,146,48,5,10
16,249,106,161,55,5,35
17,244,87,156,54,8,25
18,274,106,171,41,8,45
19,223,115,138,54,2,20
20,240,103,161,53,9,15
21,249,145,163,45,8,40
22,269,142,153,53,11,25
23,252,124,164,49,8,50
24,249,127,173,48,6,25
25,282,137,157,40,12,55
26,285,149,181,52,7,60
27,257,147,164,52,15,45
