Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,213,62,139,40,1,20
4,192,75,134,45,1,5
5,247,60,160,35,4,5
6,246,77,123,48,3,30
7,245,81,116,52,1,5
8,226,68,130,48,0,15
9,237,77,118,40,1,0
10,232,91,131,40,4,5
11,224,86,148,45,7,20
12,222,83,131,28,8,15
13,223,95,127,50,2,40
14,201,94,151,46,1,20
15,244,100,118,39,5,5
16,237,97,133,43,4,20
17,222,113,137,42,2,25
18,267,128,138,32,3,5
19,225,94,147,45,9,15
20,246,127,146,35,7,15
21,236,106,161,60,6,30
22,249,118,152,49,4,35
23,253,144,154,43,7,45
24,229,125,135,55,7,30
25,266,143,150,42,11,15
26,232,129,153,48,6,40
27,217,160,158,45,11,35
