Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,223,53,135,33,0,20
4,195,63,123,46,0,5
5,222,72,127,32,2,10
6,248,68,133,35,1,5
7,226,68,158,58,1,0
8,241,85,140,34,1,15
9,246,87,132,41,1,0
10,250,96,122,50,2,5
11,256,87,164,40,1,10
12,276,83,172,36,4,5
13,234,74,143,44,2,20
14,257,102,140,53,3,10
15,243,107,138,49,4,5
16,261,122,143,37,7,25
17,247,112,156,50,2,10
18,258,112,146,41,7,30
19,263,99,172,36,7,30
20,241,116,165,45,8,25
21,273,110,172,40,9,35
22,265,130,162,52,12,40
23,263,133,169,58,7,45
24,259,142,174,49,8,60
25,259,147,167,57,10,30
26,243,130,166,40,10,50
27,258,134,165,48,10,30
