Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,202,63,143,39,1,5
4,196,68,131,39,1,20
5,192,61,137,44,3,10
6,200,75,139,49,0,10
7,188,62,143,47,1,5
8,185,74,136,33,2,0
9,208,79,130,49,6,10
10,221,69,159,44,1,30
11,212,73,137,47,2,10
12,200,75,138,48,6,10
13,220,88,144,42,4,15
14,209,98,125,45,0,30
15,211,92,144,55,4,0
16,241,82,146,45,6,15
17,218,115,132,43,5,35
18,195,94,156,34,3,20
19,241,79,148,46,9,15
20,238,118,144,50,7,20
21,216,104,154,48,3,60
22,221,113,160,50,4,10
23,249,128,152,42,6,5
24,212,126,163,37,7,35
25,187,120,156,55,11,35
26,204,157,155,42,7,40
27,202,136,149,44,2,40
