Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,236,75,142,46,1,5
4,233,54,146,46,1,20
5,215,70,127,50,0,0
6,219,69,134,52,1,5
7,252,71,133,46,1,0
8,254,79,145,47,0,10
9,243,65,136,48,0,0
10,243,74,143,44,2,0
11,253,99,139,42,6,5
12,259,97,148,44,7,25
13,251,97,129,42,4,20
14,259,109,155,49,6,35
15,277,115,151,51,7,10
16,278,87,168,43,7,30
17,254,98,165,46,7,30
18,275,113,155,44,6,35
19,197,144,154,36,8,10
20,242,103,155,56,6,40
21,256,132,177,44,8,45
22,234,130,135,48,13,25
23,262,128,151,43,3,70
24,279,153,173,43,6,30
25,265,140,184,49,10,20
26,246,138,158,45,11,15
27,238,127,141,51,10,60
