Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,198,60,133,47,0,15
4,212,70,128,42,1,15
5,206,79,152,40,1,5
6,234,87,130,37,2,5
7,269,71,151,27,1,5
8,228,76,141,46,2,10
9,243,91,143,47,1,5
10,261,86,177,39,3,15
11,248,93,177,46,6,10
12,278,78,166,35,7,30
13,217,97,160,37,5,15
14,248,83,169,50,4,40
15,225,114,168,52,8,25
16,277,109,146,45,5,30
17,242,109,175,45,9,15
18,247,108,171,45,5,45
19,259,132,181,47,8,25
20,267,124,180,47,10,35
21,281,121,176,46,8,40
22,251,126,164,40,13,55
23,267,138,180,54,7,25
24,293,122,192,58,8,70
25,269,126,177,67,9,40
26,274,133,182,54,10,45
27,257,145,157,54,11,30
