Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,196,63,139,43,1,35
4,199,67,138,27,0,10
5,208,59,147,45,2,5
6,246,75,132,42,4,10
7,222,70,142,41,2,15
8,237,78,129,57,2,5
9,247,72,121,54,3,5
10,228,82,144,38,2,25
11,243,79,135,48,2,0
12,275,94,122,41,4,20
13,231,96,135,45,1,30
14,254,78,158,38,4,15
15,260,101,141,48,3,15
16,217,102,182,40,4,10
17,257,101,165,40,3,25
18,238,93,156,55,7,5
19,278,106,164,35,9,25
20,246,108,142,41,5,30
21,271,134,143,55,8,30
22,251,113,142,47,7,35
23,252,139,170,45,6,45
24,242,131,143,50,13,25
25,261,139,174,50,8,30
26,301,153,175,43,4,40
27,249,145,140,43,8,45
