Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,221,76,127,32,1,5
4,225,80,149,39,1,10
5,240,66,158,39,2,0
6,227,79,154,52,5,10
7,241,74,124,50,0,0
8,226,65,141,43,4,25
9,230,76,157,44,7,15
10,284,86,155,44,3,25
11,240,87,139,33,3,15
12,239,107,126,46,4,25
13,248,109,164,40,6,10
14,244,90,140,49,5,10
15,264,98,166,49,4,25
16,250,106,166,59,1,15
17,269,111,165,49,10,25
18,230,117,159,41,6,55
19,263,99,143,46,8,35
20,286,130,139,44,10,30
21,278,119,162,52,9,35
22,293,141,152,50,5,35
23,259,134,147,49,8,55
24,258,135,161,51,9,25
25,278,162,153,66,11,30
26,286,149,163,48,7,40
27,256,128,170,46,14,50
