Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,237,65,144,47,2,15
4,192,71,132,36,6,10
5,226,73,151,41,3,20
6,213,75,133,39,0,10
7,218,69,131,34,4,25
8,229,75,137,55,2,5
9,210,88,145,43,1,10
10,225,81,164,36,4,10
11,266,80,144,42,5,10
12,231,82,125,43,3,40
13,228,78,124,44,4,10
14,241,87,146,47,7,15
15,259,91,146,56,4,25
16,208,122,137,49,3,30
17,250,107,165,46,4,30
18,253,107,130,34,11,20
19,235,105,151,56,6,30
20,245,117,134,48,2,30
21,267,125,135,44,4,25
22,216,98,138,52,4,25
23,240,121,161,40,8,20
24,237,97,154,49,10,40
25,238,153,154,46,5,25
26,254,133,157,40,4,30
27,241,157,142,42,14,20
