Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,203,75,136,30,1,20
4,234,74,142,41,0,20
5,207,67,161,34,1,0
6,255,77,136,44,2,5
7,254,72,148,44,1,0
8,265,105,143,53,4,5
9,250,82,144,25,5,15
10,244,85,152,50,4,15
11,246,95,151,38,3,30
12,249,98,164,48,0,15
13,254,99,170,42,3,5
14,244,96,152,28,6,5
15,238,88,137,49,4,30
16,247,103,158,42,10,15
17,281,119,144,42,6,45
18,268,127,165,53,10,30
19,273,123,138,54,8,55
20,260,116,172,37,8,30
21,269,117,184,44,8,40
22,265,132,149,50,10,30
23,261,129,197,46,3,45
24,254,137,166,42,8,20
25,285,152,156,50,11,45
26,274,157,160,46,11,40
27,257,144,175,51,17,60
