Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,184,60,150,29,2,5
4,224,56,140,45,2,15
5,219,53,124,42,2,5
6,202,70,123,37,5,20
7,247,82,137,28,2,15
8,211,94,119,54,2,15
9,231,79,114,44,3,5
10,234,94,132,44,2,15
11,250,82,147,38,3,10
12,241,93,130,45,5,10
13,239,80,144,45,3,30
14,250,87,141,51,3,15
15,206,91,157,48,8,15
16,233,109,139,42,5,20
17,265,114,155,50,6,30
18,235,125,153,48,8,35
19,232,112,151,44,4,35
20,250,117,150,51,5,20
21,246,118,153,39,8,35
22,248,114,156,51,10,25
23,247,106,139,46,5,30
24,267,140,167,47,8,30
25,246,130,177,53,7,55
26,267,118,129,46,9,30
27,234,166,146,51,8,40
