Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,204,64,131,51,1,10
4,205,68,130,52,0,5
5,212,70,146,43,2,0
6,215,92,116,43,1,0
7,219,82,126,29,3,5
8,248,63,149,44,2,25
9,275,89,148,32,5,0
10,262,94,146,44,2,30
11,252,89,128,43,4,10
12,263,93,142,39,4,20
13,258,93,163,35,2,5
14,286,80,141,48,3,20
15,263,96,156,47,6,20
16,253,111,146,44,3,15
17,260,103,162,43,4,10
18,265,138,160,45,9,15
19,277,91,151,57,5,20
20,223,113,192,47,5,35
21,300,135,175,34,10,30
22,244,130,173,52,8,50
23,235,140,172,51,7,40
24,248,122,177,51,8,55
25,267,146,166,49,10,20
26,255,134,177,50,9,30
27,239,144,158,56,13,45
