Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,197,73,135,35,2,20
4,220,71,166,33,2,10
5,256,69,123,37,3,20
6,227,81,140,54,3,5
7,218,74,140,43,2,10
8,276,58,145,41,0,10
9,240,89,153,43,0,5
10,226,93,142,50,5,15
11,233,90,145,45,2,10
12,235,95,144,43,4,10
13,251,95,143,44,3,15
14,208,96,147,46,5,15
15,248,122,163,48,4,15
16,275,112,132,58,1,15
17,255,110,141,43,5,10
18,275,99,156,41,8,20
19,255,115,140,49,5,45
20,252,132,131,35,10,20
21,275,109,172,57,5,50
22,251,140,181,51,8,10
23,276,137,142,50,10,45
24,250,123,152,61,11,40
25,260,129,170,45,6,50
26,253,138,181,56,14,30
27,235,148,164,48,11,75
