Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,216,65,118,34,1,15
4,222,62,124,56,0,0
5,197,74,142,47,2,5
6,227,58,128,34,0,10
7,200,78,147,42,1,5
8,249,57,139,34,2,10
9,246,64,141,37,1,0
10,248,75,141,50,4,10
11,238,82,160,49,4,25
12,260,87,138,55,7,5
13,233,88,132,43,3,35
14,260,109,180,43,6,25
15,253,99,168,46,3,20
16,266,107,152,30,7,10
17,274,127,167,48,5,35
18,240,117,146,50,8,40
19,258,108,132,43,8,30
20,259,112,132,64,4,30
21,245,140,166,42,5,15
22,253,115,139,51,11,35
23,260,147,166,45,8,45
24,271,137,155,34,10,50
25,242,133,146,41,8,40
26,242,137,156,37,8,35
27,242,138,163,46,15,35
