Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,211,79,127,43,0,15
4,211,64,134,46,1,10
5,222,69,146,33,1,5
6,236,83,131,37,3,0
7,223,79,142,32,4,10
8,213,69,129,55,2,10
9,248,78,159,43,5,25
10,223,82,164,49,1,20
11,244,92,149,36,5,5
12,205,96,142,41,1,0
13,224,76,141,48,3,25
14,233,106,130,36,2,10
15,229,100,138,56,5,20
16,232,111,129,40,2,25
17,238,110,148,46,7,15
18,225,96,171,43,3,25
19,225,118,166,52,3,25
20,231,111,146,42,5,5
21,241,99,151,44,10,25
22,229,114,127,50,6,40
23,261,107,146,43,8,30
24,231,128,198,44,7,20
25,253,133,149,43,8,40
26,261,139,148,59,4,45
27,244,128,175,43,7,35
