Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,207,72,157,39,4,20
4,244,77,147,39,0,20
5,238,55,126,58,3,5
6,239,69,158,31,6,15
7,238,73,131,43,0,15
8,235,71,133,42,7,15
9,247,82,129,56,1,20
10,252,86,128,47,3,10
11,244,76,131,47,5,20
12,226,103,145,46,7,30
13,234,80,143,58,1,35
14,230,94,139,40,9,5
15,240,88,152,45,3,15
16,251,131,169,43,9,30
17,254,121,146,40,4,40
18,265,130,157,42,11,30
19,242,95,143,57,8,30
20,248,108,161,52,8,50
21,260,132,139,55,9,35
22,270,120,162,43,8,35
23,262,141,159,50,11,40
24,263,127,147,47,7,65
25,241,123,167,42,15,60
26,282,151,178,46,13,50
27,282,132,160,46,16,55
