Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,238,67,145,48,1,5
4,208,69,152,46,2,0
5,226,67,139,37,2,15
6,221,78,134,39,0,5
7,248,65,132,38,1,5
8,239,81,137,40,1,0
9,233,83,117,41,3,15
10,232,79,146,45,2,10
11,217,92,139,30,3,5
12,225,81,136,55,2,5
13,240,100,144,53,5,20
14,225,98,140,43,2,10
15,242,90,155,36,6,15
16,239,106,126,40,4,20
17,226,113,125,46,6,20
18,208,101,167,37,5,25
19,233,124,144,46,3,30
20,264,123,145,51,6,20
21,223,132,151,44,5,30
22,234,124,147,46,11,15
23,221,129,145,38,9,40
24,238,137,163,57,6,40
25,252,123,134,54,10,40
26,226,136,154,56,11,35
27,230,134,147,51,4,60
