Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,213,70,124,35,1,10
4,183,62,144,41,4,0
5,223,72,141,38,2,20
6,243,62,135,35,2,20
7,201,66,113,53,2,0
8,245,80,158,47,1,20
9,212,76,128,47,2,5
10,208,68,133,47,1,5
11,255,92,123,44,4,5
12,230,81,147,39,2,20
13,242,91,138,39,3,10
14,234,90,149,54,1,5
15,242,98,149,43,3,10
16,243,105,155,44,2,20
17,236,114,141,58,3,10
18,249,105,153,49,4,20
19,261,97,150,36,6,5
20,226,124,149,46,7,20
21,214,116,154,48,3,20
22,267,119,167,52,6,35
23,235,129,175,49,4,20
24,224,122,159,48,5,40
25,238,136,148,54,6,25
26,217,153,166,44,7,20
27,251,140,165,37,5,40
