Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,205,77,136,48,1,25
4,228,53,139,42,1,10
5,234,61,123,43,2,0
6,237,73,123,42,0,10
7,236,86,112,49,2,10
8,250,76,133,42,1,15
9,229,81,147,39,3,5
10,236,101,148,41,3,5
11,243,85,147,45,2,5
12,245,88,151,44,4,10
13,257,95,139,31,3,15
14,265,105,143,37,9,20
15,246,96,125,48,1,25
16,256,110,148,44,5,20
17,264,116,144,43,3,35
18,234,121,172,57,7,20
19,267,112,143,52,10,20
20,231,117,148,60,4,40
21,254,139,164,63,6,30
22,243,104,146,59,7,30
23,264,153,174,44,7,30
24,258,123,155,53,9,45
25,290,156,167,59,11,35
26,254,140,174,49,9,50
27,295,135,168,74,11,60
