Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,224,56,123,49,2,10
4,240,72,129,41,1,15
5,220,81,142,56,3,15
6,221,66,138,50,1,10
7,238,83,138,39,2,0
8,235,87,149,35,2,15
9,198,89,132,47,3,10
10,247,81,143,50,3,10
11,224,103,122,40,6,10
12,231,82,155,45,2,25
13,222,76,144,44,4,5
14,226,91,133,37,4,25
15,226,81,146,38,6,25
16,254,111,131,37,4,20
17,236,113,135,51,4,30
18,210,91,154,40,4,20
19,231,123,154,35,6,20
20,243,114,153,31,5,40
21,197,114,165,46,3,25
22,238,116,146,33,3,20
23,257,131,158,39,5,5
24,226,123,190,61,3,25
25,248,123,147,45,9,15
26,268,121,158,50,4,35
27,244,120,162,43,8,25
