Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,196,85,155,35,2,5
4,234,62,139,41,2,15
5,235,70,163,53,4,15
6,254,58,142,43,2,10
7,249,91,148,46,1,20
8,230,73,149,38,5,15
9,258,84,140,40,2,20
10,255,82,153,32,2,10
11,250,105,135,43,5,10
12,244,87,161,52,4,15
13,243,86,156,45,7,5
14,253,97,152,35,4,40
15,269,90,156,35,7,30
16,270,112,148,48,8,45
17,249,108,172,50,6,40
18,242,100,175,54,8,25
19,282,124,187,43,3,35
20,268,146,137,61,11,25
21,277,140,162,51,13,45
22,246,125,150,48,9,30
23,248,114,175,52,10,50
24,266,121,166,50,10,55
25,269,148,168,53,14,55
26,255,141,153,47,7,85
27,272,162,183,56,7,40
