Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,206,67,144,47,1,25
4,205,60,161,39,1,20
5,212,76,127,33,2,5
6,255,82,142,29,2,10
7,235,65,128,39,0,0
8,239,77,145,39,2,15
9,246,75,144,66,4,5
10,245,82,158,37,4,10
11,247,83,125,62,5,10
12,260,91,144,54,6,15
13,235,96,155,50,8,30
14,250,87,151,42,3,35
15,269,81,136,42,12,25
16,249,115,154,40,5,55
17,261,108,173,55,10,30
18,262,110,143,55,5,35
19,256,126,166,53,7,35
20,249,114,181,50,10,30
21,250,130,168,64,6,35
22,284,124,168,40,11,30
23,242,110,157,51,8,45
24,259,137,164,51,10,45
25,249,124,170,54,9,55
26,235,167,179,44,11,60
27,295,150,176,57,13,45
