Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,193,70,147,40,3,20
4,195,66,120,42,1,30
5,229,61,106,50,0,0
6,250,78,143,40,2,15
7,236,74,140,35,3,10
8,219,75,158,43,3,0
9,245,94,127,51,4,10
10,246,70,137,40,2,30
11,212,82,138,44,5,10
12,224,103,148,38,3,25
13,256,108,161,35,7,0
14,260,87,164,42,3,30
15,253,100,155,39,6,35
16,257,122,156,46,6,20
17,269,107,156,51,5,30
18,263,126,155,59,6,45
19,255,101,184,45,8,35
20,276,93,138,52,8,25
21,235,126,169,45,5,35
22,252,143,144,43,12,35
23,247,105,148,46,4,25
24,270,152,191,38,9,45
25,264,128,159,40,8,40
26,267,146,175,44,9,35
27,258,177,161,55,16,45
