Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,207,56,143,41,1,10
4,235,71,141,46,4,5
5,216,64,125,41,3,30
6,241,70,127,53,2,10
7,233,79,137,40,1,15
8,242,80,141,42,3,10
9,232,81,167,50,7,10
10,252,90,142,43,7,25
11,267,73,148,34,1,50
12,255,94,155,26,6,5
13,259,99,169,40,5,15
14,253,100,155,33,1,30
15,274,96,150,50,5,15
16,246,101,174,50,7,15
17,267,101,166,47,3,20
18,264,106,177,45,5,25
19,288,123,155,60,9,25
20,245,142,164,53,4,20
21,237,121,169,52,12,40
22,276,126,166,65,10,55
23,245,148,170,52,6,55
24,275,136,172,53,10,50
25,272,151,156,59,10,50
26,282,126,163,42,5,35
27,265,165,169,41,21,10
