Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,229,52,140,39,1,20
4,232,73,123,29,2,5
5,199,79,137,46,0,20
6,225,73,151,45,4,0
7,230,68,163,40,5,10
8,239,87,141,44,0,25
9,251,82,135,47,3,5
10,237,89,164,47,5,10
11,259,78,148,52,3,15
12,245,68,129,38,7,15
13,301,96,154,51,4,20
14,265,103,153,50,8,20
15,264,93,168,31,5,60
16,262,111,171,61,5,20
17,260,100,173,64,9,35
18,263,109,159,47,12,10
19,284,110,174,52,6,50
20,260,124,159,44,7,30
21,258,107,153,51,12,40
22,249,139,161,44,3,65
23,224,119,167,53,7,30
24,261,132,142,55,16,30
25,265,122,155,40,9,55
26,259,137,154,45,6,45
27,263,151,161,53,8,60
