Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,231,64,119,34,1,0
4,228,63,119,47,1,10
5,218,80,134,44,3,0
6,212,66,137,49,4,5
7,234,61,135,31,1,10
8,195,61,149,41,3,15
9,238,81,141,42,2,5
10,200,81,128,53,5,30
11,243,91,140,44,6,20
12,259,81,154,50,5,25
13,241,91,141,47,3,20
14,213,85,155,31,4,35
15,226,98,128,38,3,15
16,218,98,149,38,5,15
17,230,123,139,34,1,15
18,212,135,133,48,8,15
19,240,112,149,43,1,35
20,235,130,160,47,4,5
21,245,109,127,35,8,25
22,230,141,143,58,5,20
23,236,131,140,39,4,35
24,246,132,154,36,8,25
25,235,129,146,48,6,20
26,227,144,136,52,7,30
27,267,132,168,51,9,40
