Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,183,67,115,28,1,35
4,223,64,123,40,1,10
5,242,81,148,37,1,10
6,189,68,136,48,1,5
7,215,66,137,49,2,0
8,221,76,124,38,3,5
9,224,88,142,51,5,5
10,213,87,128,47,2,30
11,216,80,132,42,1,10
12,243,78,132,46,4,10
13,245,85,149,47,3,15
14,235,103,129,38,3,10
15,223,109,139,49,6,20
16,249,98,124,44,3,5
17,244,106,122,37,6,30
18,221,94,147,46,3,15
19,249,120,120,42,5,25
20,247,121,155,54,3,55
21,253,128,137,54,3,15
22,228,111,165,43,6,20
23,240,148,159,36,6,10
24,227,124,163,36,7,25
25,237,135,150,59,9,35
26,253,135,159,32,7,50
27,258,130,166,57,12,30
