Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,200,83,156,50,0,30
4,217,67,147,42,4,5
5,216,81,136,48,1,0
6,214,65,146,42,3,15
7,228,76,148,53,3,20
8,212,63,168,55,0,10
9,234,74,158,54,3,10
10,244,83,162,40,5,15
11,247,92,145,38,3,10
12,223,93,129,46,4,15
13,243,106,169,50,3,0
14,254,94,165,51,6,20
15,258,95,147,39,3,40
16,266,105,174,32,6,20
17,218,128,145,45,5,30
18,224,106,158,54,2,30
19,252,118,173,35,3,15
20,243,117,179,49,4,5
21,230,120,167,51,2,15
22,253,117,190,51,6,15
23,222,129,163,46,8,30
24,256,124,154,59,5,25
25,213,123,168,44,8,15
26,227,124,180,49,8,40
27,230,134,170,48,9,30
