Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,208,57,129,44,0,15
4,238,65,138,48,2,10
5,214,76,134,38,3,0
6,236,75,129,34,1,5
7,221,62,131,45,3,20
8,206,80,143,57,5,5
9,235,85,146,40,5,20
10,251,75,159,45,1,25
11,205,87,138,42,4,15
12,244,96,140,40,2,15
13,275,90,157,35,4,10
14,263,88,152,44,5,20
15,239,113,161,42,7,25
16,250,106,146,39,5,25
17,235,102,147,48,5,20
18,256,99,158,35,8,20
19,249,135,155,32,6,30
20,267,125,161,47,4,30
21,252,118,155,45,6,15
22,234,115,177,44,11,35
23,279,130,155,52,8,60
24,265,129,147,43,7,45
25,259,142,151,56,10,35
26,240,163,156,42,12,45
27,269,164,153,50,19,60
