Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,198,80,144,30,1,15
4,197,62,149,44,1,5
5,231,85,133,43,6,10
6,242,75,157,56,2,20
7,226,88,142,44,3,15
8,258,81,138,63,4,10
9,270,80,137,39,1,5
10,245,79,127,33,1,25
11,256,87,141,57,3,10
12,217,104,144,42,5,0
13,264,105,150,36,8,20
14,248,90,148,51,10,35
15,234,111,166,45,7,60
16,299,96,163,46,5,20
17,276,114,156,53,5,10
18,265,115,158,39,5,45
19,252,130,166,50,7,30
20,261,127,156,49,8,20
21,271,148,157,37,9,40
22,258,116,166,47,10,45
23,279,142,151,42,10,35
24,248,124,160,37,5,35
25,255,138,158,53,11,50
26,271,136,185,46,15,30
27,234,129,173,48,11,65
