Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,222,53,123,50,1,10
4,203,68,124,33,0,10
5,220,71,133,38,2,0
6,224,74,154,36,3,0
7,225,78,167,45,0,10
8,204,84,128,57,2,5
9,257,87,127,35,3,10
10,237,94,151,41,1,15
11,227,84,145,32,2,10
12,265,90,132,40,7,5
13,242,81,138,55,2,20
14,281,75,144,46,3,20
15,269,99,144,62,6,25
16,269,109,145,35,9,10
17,241,124,142,47,7,35
18,254,115,163,54,8,40
19,274,128,137,47,6,45
20,272,111,164,36,9,25
21,247,134,155,44,7,30
22,254,100,161,52,7,30
23,263,126,164,46,4,35
24,248,131,151,46,8,55
25,280,131,169,37,7,40
26,241,146,150,48,14,30
27,254,150,192,43,9,40
