Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,202,63,127,42,1,15
4,209,75,152,43,2,15
5,216,63,133,52,5,5
6,233,75,149,43,2,15
7,236,70,141,39,2,5
8,236,76,124,47,4,25
9,211,71,136,43,0,15
10,241,80,138,48,4,10
11,249,93,160,50,2,10
12,211,102,144,49,2,15
13,243,93,152,48,3,15
14,236,109,154,43,3,10
15,220,99,141,38,3,10
16,232,104,144,35,2,20
17,278,104,152,53,2,20
18,242,107,137,50,6,15
19,248,124,164,42,6,15
20,217,122,165,42,5,35
21,238,152,147,44,4,20
22,247,116,169,43,4,15
23,262,132,176,53,6,35
24,258,106,141,44,9,35
25,240,126,155,61,5,25
26,238,150,175,43,3,25
27,268,154,146,55,9,20
