Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,204,61,137,47,1,15
4,228,81,150,32,2,10
5,197,77,134,55,2,15
6,226,71,132,46,3,15
7,232,83,133,26,0,15
8,225,75,134,45,1,5
9,216,84,122,53,2,0
10,244,86,127,33,4,15
11,244,77,134,49,2,25
12,221,75,167,40,6,0
13,270,85,130,51,1,20
14,216,97,140,55,6,10
15,222,98,142,52,5,45
16,246,84,165,36,1,10
17,256,98,161,44,5,15
18,222,99,144,45,3,15
19,233,101,167,46,6,5
20,245,112,143,51,3,25
21,234,115,165,46,5,30
22,266,128,162,62,8,30
23,260,117,140,46,6,25
24,246,157,152,53,11,15
25,277,139,144,46,10,30
26,252,129,177,36,6,70
27,228,147,156,50,4,35
