Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,206,73,159,37,1,5
4,248,67,135,49,1,30
5,220,67,133,29,1,5
6,206,58,149,50,4,0
7,226,80,123,37,5,15
8,214,86,126,47,4,15
9,250,79,146,39,3,20
10,226,89,134,44,2,20
11,244,88,135,45,2,15
12,238,108,149,33,4,10
13,230,94,158,42,5,15
14,254,90,155,43,5,25
15,250,114,144,40,9,10
16,256,110,145,46,9,35
17,255,102,161,49,4,40
18,255,111,134,47,10,20
19,227,134,153,48,5,40
20,243,105,151,47,7,25
21,263,116,157,46,9,30
22,297,133,170,50,5,20
23,259,117,145,44,9,35
24,273,167,162,47,7,60
25,256,127,134,53,8,30
26,267,132,155,41,13,25
27,237,150,172,51,11,35
