Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,208,52,155,39,0,5
4,229,79,133,39,0,5
5,222,75,138,50,0,5
6,211,70,117,35,3,0
7,216,91,140,37,5,15
8,227,84,126,32,1,10
9,258,81,163,51,3,25
10,256,99,139,39,4,15
11,242,95,136,37,3,15
12,249,90,144,37,0,5
13,249,79,142,35,6,10
14,246,116,153,43,3,35
15,245,92,150,52,5,15
16,224,99,149,46,2,5
17,265,97,167,45,5,20
18,268,113,155,49,6,20
19,288,96,145,60,4,30
20,292,125,166,37,7,30
21,247,138,163,33,9,15
22,300,123,162,48,6,35
23,249,131,157,46,7,25
24,261,146,155,52,9,35
25,229,145,166,55,12,50
26,268,140,173,53,10,55
27,236,147,143,41,11,60
