Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,223,70,124,42,0,30
4,229,55,125,38,2,5
5,226,72,114,42,2,15
6,216,81,129,49,4,10
7,210,80,151,32,0,10
8,224,76,136,49,6,10
9,221,107,126,46,0,20
10,220,73,156,38,2,15
11,202,80,133,41,5,5
12,257,77,152,33,3,20
13,215,81,141,30,3,5
14,234,106,135,48,5,25
15,245,88,155,53,8,15
16,232,103,157,47,3,40
17,249,120,151,46,7,45
18,233,102,148,39,5,20
19,235,117,160,43,3,25
20,255,100,160,45,5,15
21,230,116,142,44,4,0
22,257,129,131,58,2,10
23,233,123,157,59,8,25
24,253,133,163,50,6,30
25,254,124,153,53,10,45
26,241,126,156,50,9,35
27,249,131,159,48,13,35
