Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,253,59,155,44,2,15
4,236,79,126,38,1,10
5,217,78,138,42,3,10
6,222,78,144,42,4,15
7,227,76,134,45,3,20
8,209,92,161,46,2,5
9,228,81,156,40,5,20
10,234,94,136,36,3,20
11,221,89,133,41,2,15
12,258,95,144,30,9,15
13,241,89,144,49,5,45
14,250,90,143,45,5,25
15,228,92,157,46,8,20
16,248,110,154,49,1,50
17,243,88,152,53,6,10
18,275,101,145,53,9,20
19,264,114,171,45,3,25
20,224,117,155,54,2,30
21,276,116,159,45,6,25
22,248,113,149,49,6,25
23,273,120,159,49,8,30
24,244,131,151,47,8,35
25,252,151,163,42,7,25
26,229,135,155,40,14,50
27,255,149,170,62,15,40
