Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,210,72,129,37,2,0
4,191,88,100,42,1,5
5,227,65,118,39,4,15
6,227,86,118,38,5,20
7,225,62,119,45,3,20
8,217,81,121,34,2,20
9,239,83,136,32,5,10
10,214,79,110,40,2,10
11,240,92,125,40,3,25
12,235,78,124,57,4,15
13,244,80,149,41,2,10
14,245,106,149,49,5,20
15,230,101,117,41,4,15
16,253,109,126,41,7,15
17,226,122,122,54,2,5
18,216,131,138,41,7,30
19,245,127,155,44,8,35
20,225,116,132,49,6,35
21,252,106,138,51,4,40
22,256,151,136,50,7,15
23,259,123,140,45,7,35
24,248,130,136,41,8,25
25,238,125,118,52,6,40
26,253,127,140,51,12,45
27,260,142,139,39,7,45
