Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,176,62,122,48,1,30
4,241,59,109,42,3,5
5,211,62,144,44,1,10
6,220,64,143,47,2,15
7,221,79,141,39,2,0
8,246,81,146,49,7,10
9,248,57,152,42,4,20
10,235,76,146,45,3,30
11,257,89,166,47,5,25
12,232,85,152,48,4,15
13,249,77,129,49,5,25
14,248,100,153,26,6,35
15,245,87,149,48,9,20
16,271,101,166,36,7,25
17,231,112,161,66,7,30
18,274,116,153,49,10,25
19,252,109,166,49,10,30
20,222,128,154,51,7,70
21,255,121,148,58,9,25
22,259,129,180,51,8,50
23,256,106,159,49,9,45
24,275,119,172,45,10,60
25,250,152,198,45,7,20
26,257,138,165,72,8,30
27,252,133,167,58,7,50
