Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,194,64,130,30,3,25
4,204,73,129,41,0,20
5,221,62,143,45,1,0
6,193,64,131,46,2,5
7,230,70,151,34,1,5
8,258,81,139,42,4,15
9,232,71,144,44,4,10
10,234,98,159,33,5,15
11,250,96,147,49,3,25
12,243,96,123,34,4,15
13,230,96,153,46,5,25
14,290,97,179,47,6,45
15,277,92,150,44,5,15
16,256,105,156,53,8,30
17,256,122,172,51,9,20
18,275,103,136,48,11,5
19,253,116,160,59,5,60
20,276,123,163,40,8,50
21,260,118,159,51,13,15
22,283,142,163,42,13,70
23,279,149,187,52,11,65
24,240,129,160,55,6,70
25,273,160,169,55,13,20
26,251,172,179,57,12,35
27,241,154,180,37,11,70
