Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,209,77,136,37,2,5
4,227,73,177,37,1,20
5,249,70,138,32,1,10
6,245,72,146,49,2,5
7,230,71,115,50,5,5
8,209,96,134,40,2,20
9,241,78,158,40,4,15
10,241,89,128,46,3,15
11,238,94,160,43,5,15
12,252,85,134,49,2,15
13,230,100,170,43,6,15
14,240,90,155,53,4,20
15,242,106,149,57,1,30
16,263,114,143,43,6,15
17,219,101,167,33,6,20
18,291,104,137,46,7,45
19,266,126,167,35,5,15
20,274,136,164,39,6,30
21,274,140,136,42,6,10
22,260,144,127,45,8,25
23,264,135,144,39,8,40
24,255,126,168,46,5,30
25,228,133,172,50,8,35
26,241,119,155,47,9,30
27,271,139,151,41,15,70
