Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,202,69,144,32,0,15
4,213,59,135,34,5,0
5,212,72,128,45,0,15
6,248,75,147,39,3,5
7,194,70,128,48,1,20
8,219,86,146,53,0,5
9,238,89,167,52,4,0
10,205,88,138,37,3,20
11,257,59,126,47,3,15
12,262,87,156,46,6,15
13,235,102,144,43,3,15
14,264,94,136,52,8,15
15,282,77,161,43,3,20
16,264,99,163,38,5,20
17,254,103,147,58,4,20
18,255,107,153,35,7,40
19,278,128,147,45,8,25
20,267,109,150,40,8,35
21,243,138,156,44,9,25
22,271,148,148,47,5,45
23,275,161,179,42,14,20
24,259,133,147,40,13,70
25,241,137,167,42,10,45
26,263,144,169,58,5,35
27,244,145,153,40,12,55
