Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,197,64,155,22,1,20
4,222,68,134,32,3,5
5,220,68,129,50,4,10
6,222,67,146,50,3,20
7,201,63,127,40,3,20
8,239,73,164,46,3,5
9,221,86,153,48,5,5
10,204,85,131,38,2,15
11,210,86,129,52,4,25
12,218,91,138,43,5,30
13,209,89,152,40,4,20
14,231,103,140,43,4,10
15,230,98,153,40,2,25
16,241,88,142,50,5,20
17,235,96,159,39,3,20
18,236,113,161,50,4,10
19,224,111,154,39,5,15
20,239,85,152,57,7,20
21,252,106,144,48,9,25
22,227,101,162,52,6,55
23,257,134,147,44,6,30
24,248,137,154,50,8,20
25,264,146,168,50,8,35
26,230,109,153,50,8,35
27,242,137,134,48,7,45
