Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,203,57,126,34,1,25
4,241,62,147,34,3,0
5,235,70,137,41,3,10
6,231,61,145,38,4,15
7,243,74,152,33,4,15
8,225,88,145,47,1,15
9,242,77,143,35,2,10
10,223,81,142,48,2,15
11,286,89,144,43,3,10
12,248,75,155,43,3,5
13,280,94,165,46,6,20
14,264,93,126,42,3,15
15,249,110,155,52,6,30
16,229,132,168,42,6,25
17,240,107,174,57,4,35
18,260,106,152,57,4,10
19,243,124,175,51,14,20
20,235,116,140,53,11,60
21,230,106,155,63,3,35
22,250,122,144,55,4,35
23,253,136,150,46,12,15
24,276,145,156,50,9,70
25,248,118,154,58,6,60
26,243,137,152,48,9,15
27,254,135,151,45,16,55
