Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,201,79,116,39,4,15
4,229,69,148,42,2,10
5,240,87,126,48,0,0
6,255,73,148,39,0,20
7,226,69,136,45,1,0
8,256,65,150,38,4,0
9,220,81,135,43,2,15
10,224,80,131,55,2,20
11,245,108,125,42,8,5
12,264,103,139,49,9,15
13,254,83,150,54,5,50
14,273,100,158,45,5,35
15,283,105,163,41,9,30
16,247,100,164,45,7,30
17,239,113,146,55,8,40
18,244,138,146,57,9,15
19,274,133,147,32,4,55
20,251,107,154,51,7,30
21,238,113,147,47,11,15
22,257,111,184,47,6,45
23,274,132,159,43,9,45
24,275,138,135,45,6,65
25,269,158,151,50,6,25
26,259,161,170,49,8,25
27,246,132,159,44,11,30
