Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,195,66,141,33,0,25
4,234,61,129,38,1,15
5,217,55,138,42,4,0
6,253,42,154,39,1,15
7,249,71,137,39,3,5
8,246,74,133,37,1,25
9,236,70,148,38,3,5
10,229,77,145,43,2,5
11,242,92,142,53,2,10
12,261,67,131,48,2,20
13,265,113,119,54,5,5
14,261,95,135,48,2,10
15,243,90,141,39,2,20
16,244,94,121,51,7,10
17,258,105,136,49,6,15
18,246,116,157,37,8,25
19,253,119,141,42,4,45
20,219,122,162,41,6,30
21,257,124,155,52,9,15
22,249,130,153,47,12,55
23,243,143,141,55,10,30
24,248,123,167,40,6,40
25,270,142,179,49,10,70
26,238,148,149,49,12,40
27,244,154,175,43,13,45
