Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,223,67,145,40,2,10
4,195,63,139,48,3,0
5,247,58,144,41,1,20
6,239,60,139,34,2,10
7,235,71,131,35,1,15
8,235,94,169,47,3,10
9,237,81,145,42,2,15
10,222,95,129,31,2,0
11,262,82,133,43,4,15
12,241,82,172,36,5,10
13,249,107,161,33,5,15
14,256,85,154,48,3,30
15,262,99,159,48,4,25
16,251,109,143,46,4,15
17,242,103,141,55,6,25
18,275,117,171,37,11,20
19,243,134,162,45,10,40
20,268,105,145,62,8,50
21,251,115,163,44,2,45
22,263,129,133,45,3,5
23,253,140,151,46,8,15
24,267,119,181,50,7,40
25,260,138,162,50,6,45
26,274,134,159,47,13,30
27,227,144,152,57,9,35
